video_id,video_title,comment_id,text,author,likes,published_at,keyword,text_cleaned,text_length,word_count,sentiment_score,sentiment,sentiment_confidence,emotions,aspects,toxicity_label,toxicity_score,stance,intent,low_confidence_flag
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyPzZqrk0CucpHE7bB4AaABAg,No 17 visi bermainnya sangat bagus  !!!   Jump serve nya jg bagus,@AlfianaKhamami-q2h,9,2025-10-28T05:01:06Z,Indonesia vs Thailand,visi bermainnya bagus !!! jump serve bagus,65,7,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.18,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugx01flOYz5OakkWM4J4AaABAg,Number 17 is the next Mega! 🔥,@Dohcrumbles1201,21,2025-10-27T23:41:02Z,Indonesia vs Thailand,number the next mega!,29,4,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.22999999999999998,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxAtenPcpoqWFMMFLx4AaABAg,"Sejarah tercipta, Baru kali ini tim voli putri Indonesia mengalahkan Thailand,",@OnexBae,18,2025-10-28T00:38:22Z,Indonesia vs Thailand,sejarah tercipta baru kali tim voli putri indonesia mengalahkan thailand,78,10,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.19,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyCR24p-Aq7GMyqr1N4AaABAg,Pelatih timnas kita juga bagus ini padahal dari posturnya kita kalah tapi tehnik bermain ny luar biasa,@sujonoaltamirano4920,8,2025-10-27T22:25:25Z,Indonesia vs Thailand,pelatih timnas bagus padahal posturnya kalah tapi tehnik bermain luar biasa,102,11,0.0,netral,0.0,['kecewa'],"['pelatih', 'pemain']",non-toxic,0.12999999999999998,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugw3XbGUVBDOx-zingF4AaABAg,"Pelatih yang jeli, disaat point""akhir selalu memasukan servis specialis dn blok specialist, Putri Naisya luar biasa cerdas penempatan bolanya spaike jg keras, Shelomita keren, Calista Maya oke, chelsa middle bloker hebat, Libero nya juga mantap. Kalian luar biasa.. hebat bravo timnas Putri u 18,(bravo O2C Bandung) kalian telah mencatat sejarah mampu mengalahkan Thailand dengan skor telak 3-0, suatu pencapaian istimewa untuk tim putri.",@OnexBae,23,2025-10-28T01:08:00Z,Indonesia vs Thailand,pelatih jeli disaat point akhir selalu memasukan servis specialis blok specialist putri naisya luar biasa cerdas penempatan bolanya spaike keras shelomita keren calista maya oke chelsa middle bloker hebat libero mantap kalian luar biasa hebat bravo timnas putri bravo o2c bandung kalian mencatat sejarah mampu mengalahkan thailand skor telak suatu pencapaian istimewa tim putri,438,54,0.8,positif,0.8,['senang'],"['pelatih', 'pemain']",non-toxic,0.1,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugxh-8pHEtP2SFGeM0p4AaABAg,"setternya keren, libero mantap...MB Chelsa luar biasa...trio calmay, shelo dan no 17 kemampuan merata...main rapi dan mental teruji...good job coach",@ardhaputra1872,4,2025-10-28T09:24:01Z,Indonesia vs Thailand,setternya keren libero mantap chelsa luar biasa trio calmay shelo kemampuan merata main rapi mental teruji good job coach,148,19,0.75,positif,0.75,['senang'],"['pelatih', 'pemain']",non-toxic,0.1,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugw-PcWnoH_jFzIiSyx4AaABAg,Selamat tim putri Indonesia..masuk final. Tapi Asean patut berbangga ..3 tim putri asia tenggara masuk 4 negara di semifinal. Ada Indonesia Thailand dan Filipina.. perkembangan yg bagus buat volly putri asia tenggara,@damanraharjo6787,3,2025-10-28T08:11:42Z,Indonesia vs Thailand,selamat tim putri indonesia masuk final tapi asean patut berbangga tim putri asia tenggara masuk negara semifinal indonesia thailand filipina perkembangan bagus buat volly putri asia tenggara,216,27,0.5,positif,0.5,"['bangga', 'senang']",['pemain'],non-toxic,0.1,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwF0IHa6coX0fwVZad4AaABAg,"masyaallah mereka di bina dengan begitu luar biasa oleh marcos,, dari proliga tahun 2024 yang sangat tidak diperhitungkan,, lahirlah anak2 muda tangguh pantang menyeraaahh,,
pertahankan  nak jiwa tangguhnya ya,, trus berlatih selaluuu",@ikafatchurrohmahks1577,6,2025-10-28T01:08:11Z,Indonesia vs Thailand,masyaallah bina begitu luar biasa marcos proliga tahun 2024 diperhitungkan lahirlah anak2 muda tangguh pantang menyeraaahh pertahankan nak jiwa tangguhnya trus berlatih selaluuu,234,23,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.1,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxScPbTJDBujPBuiel4AaABAg,Dari segi kualitas individu pemain sedikit dibawah Thailand. Pembedanya di pertandingan ini mental dan kolektifitas tim.,@editorizal,4,2025-10-28T05:28:16Z,Indonesia vs Thailand,segi kualitas individu pemain dibawah thailand pembedanya pertandingan mental kolektifitas tim,120,11,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.13999999999999999,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyexQv0_qswxjzEpjt4AaABAg,"Nomor 17 super cerdas, pukulan keras dan fleksibel. Kurangnya dia hanya kurang tinggi. Di umur yg masih di bawah 20 tahun bisa bertambah lgi",@alfurqhan2207,11,2025-10-28T03:21:26Z,Indonesia vs Thailand,nomor super cerdas pukulan keras fleksibel kurangnya hanya kurang tinggi umur bawah tahun bertambah lgi,140,15,-0.5,negatif,0.5,['kecewa'],['pemain'],non-toxic,0.1,kontra,komplain,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugzatus-JT4qkaiYKmp4AaABAg,"Allahu Akbar """"""""""""""walillahilhamd yo",@suhirillaha8022,2,2025-11-06T11:11:12Z,Indonesia vs Thailand,allahu akbar walillahilhamd,37,3,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.26,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugy9u2vxB3x6nac-Y7B4AaABAg,"Yang Tim senior putri susah untuk mengalahkan Thailand,, tapi kali ini Tim junior bisa mengalahkan Thailand,, mantap",@DMax-j3i,3,2025-10-28T01:10:38Z,Indonesia vs Thailand,tim senior putri susah mengalahkan thailand tapi kali tim junior mengalahkan thailand mantap,116,13,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.12999999999999998,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugx6J85CtGUwDW3-EAh4AaABAg,"Walaupun penontonnya Indonesia di sana sedikit. Kami, di sini mendukung penuh. Ikut senang dan bangga dengan pencapaiannya. Kami, mendukung penuh untuk semua atlet yang terlibat dalam ajang olahraga di tahun ini ❤❤🎉🎉🎉🎉😮😮😮😊😊😊😊",@Alan-BlackWhitemd6gn,1,2025-10-30T03:09:05Z,Indonesia vs Thailand,walaupun penontonnya indonesia sana sini mendukung penuh ikut senang bangga pencapaiannya mendukung penuh atlet terlibat ajang olahraga tahun,225,18,0.6666666666666666,positif,0.6666666666666666,"['bangga', 'senang']",['pemain'],non-toxic,0.1,pro,ajakan,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwAVuzAbHTOAUj8mxF4AaABAg,Seru komentator nya...,@borneo8385,5,2025-10-28T08:36:36Z,Indonesia vs Thailand,seru komentator,22,2,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.27,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugz608_RKCiIR4eKjx14AaABAg,dari sinilah lahirnya MEGATRON baru. semoga yang molesnya bukan orang kacang-kacangan,@KantorKecamatanHuu-z7z,8,2025-10-28T01:45:46Z,Indonesia vs Thailand,sinilah lahirnya megatron baru semoga molesnya bukan orang kacang kacangan,85,10,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.19,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxL2AJbIeT7XApk7l94AaABAg,Timnas Putri ini harus dipertahankan sampe senior dan ditambah pemain muda yg top level,@destrasetyawan2566,12,2025-10-28T03:39:29Z,Indonesia vs Thailand,timnas putri dipertahankan sampe senior ditambah pemain muda top level,87,10,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.15999999999999998,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugz_bqnMbmVGXw7GkYl4AaABAg,مبرووووك  اندونيسيا 🎉🎉🎉🎉,@alawi2298,2,2025-10-29T03:06:12Z,Indonesia vs Thailand,مبرووووك اندونيسيا,24,2,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.27,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugzh1Q33GorfGJXXXVh4AaABAg,"Catatan Rekor baru sj tertulis  pertama kalinya timnas indo putri bs bantai habis thailand,dgn sekor telak,3,0. Dan dgn data stastitik yg sngt2 membaggakan buat perbola volian putri indonesia.
Data statistik permainan, 
Poin,3.0.
Poin,spike=35.
Poin block= 20.
Cervise es= 7.
Poin atack quiker=10.
Semoga seluruh pengurus PBVSI.kita bs memberikan Apresiasi dan perhatian yg serius buat tim putri junior kita. SEMOGA BESOK DI FINAL..SEMUA PEMAIN BS TERUS TAMPIL KONSISTEN SOLID DAN TERUS PANTANG MENYERAH..GOO GARUDA PERTIWI INDONESIA..👍👍👍",@AdhyWinata-ir5zu,12,2025-10-27T19:34:52Z,Indonesia vs Thailand,catatan rekor baru tertulis pertama kalinya timnas indo putri bantai habis thailand sekor telak data stastitik sngt2 membaggakan buat perbola volian putri indonesia data statistik permainan poin poin spike poin block cervise poin atack quiker semoga seluruh pengurus pbvsi memberikan apresiasi perhatian serius buat tim putri junior semoga besok final pemain terus tampil konsisten solid terus pantang menyerah goo garuda pertiwi indonesia,538,62,0.25,positif,0.25,['bangga'],['pemain'],non-toxic,0.1,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyxxXXbs-LkI6Puzyt4AaABAg,"Nahh.. Tim itu kyk gini, saling melengkapi.. Kelihatan ceria dari awal.. Best..",@arikkumaraadi129,27,2025-10-27T21:57:06Z,Indonesia vs Thailand,nahh tim kyk gini saling melengkapi kelihatan ceria awal best,79,10,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.18,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgzXYqbjRgOkR3n2znp4AaABAg,"Banyak yg ga pcya,Srikandi  Indonesia bisa ngalahin tailand 2025 tunggak sejarah pervolian Indonesia.....yessss❤❤❤❤❤❤❤❤❤❤❤",@BambangUtama-f3d,5,2025-10-28T06:08:03Z,Indonesia vs Thailand,pcya srikandi indonesia ngalahin tailand 2025 tunggak sejarah pervolian indonesia yessss,122,11,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.16999999999999998,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxP8nQh0CCt7VRt1OR4AaABAg,Alhamdulillah ya Alllah,@arismaulanha1683,1,2025-11-01T03:04:06Z,Indonesia vs Thailand,alhamdulillah alllah,23,2,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.27,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwlLQ-f1QnVe2ogrzt4AaABAg,Memecahkan rekor baru kali ini timnas putri Indonesia bisa menang melawan Thailand sejarah selama ada voli Timnas putri baru sekali menang lawan Thailand,@SuradArab,3,2025-10-28T03:07:32Z,Indonesia vs Thailand,memecahkan rekor baru kali timnas putri indonesia menang melawan thailand sejarah selama voli timnas putri baru sekali menang lawan thailand,153,20,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.1,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugx9M5Zi5l-ym7p60eB4AaABAg,"Alhamdulillah, semoga tetap berjaya dan selalu semangat mengharumkan bangsa.",@nenitrianah7901,2,2025-10-28T09:23:30Z,Indonesia vs Thailand,alhamdulillah semoga tetap berjaya selalu semangat mengharumkan bangsa,76,8,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.21,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgytodE3j5qMr7K7YS14AaABAg,Komentator terpesona dg pemain indo...semangat banget kalau nyebut pemain indo...Berliana yasssalam....,@jokosupriyanto7063,5,2025-10-28T04:06:45Z,Indonesia vs Thailand,komentator terpesona pemain indo semangat banget kalau nyebut pemain indo berliana yasssalam,103,12,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.19,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyMsin60p1_Zxhx2Ut4AaABAg,"Era emas volly putri Indonesia telah tiba,,, kalau ngk di rubah",@CelumPat-m2d,2,2025-11-07T02:43:55Z,Indonesia vs Thailand,era emas volly putri indonesia tiba kalau ngk rubah,63,9,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.19,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwYYGTchr6iXEzWMld4AaABAg,"ยัน  อิหร่าน  ได้เหมือนยันไทย..เอาไปเลยแชมป์เปี้ยนสุดยอด,.อินโดนีเซีย😊",@วิรัตน์ศรีบํารุง-ศ9ผ,5,2025-10-28T02:50:27Z,Indonesia vs Thailand,เหม อนย นไทย เอาไปเลยแชมป ยนส ดยอด นโดน,70,7,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.27,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugyjcc-d2quBNO8JVZh4AaABAg,"Setter nya bagus, ngga monoton serangannya",@anisherawati7384,2,2025-10-29T09:50:41Z,Indonesia vs Thailand,setter bagus ngga monoton serangannya,42,5,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.24,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugw400fckwrIN7sWWZl4AaABAg,😊 Mantap sekali prestasi yang sangat luar biasa ditingkat asia,@Yusari01-d7b,8,2025-10-27T23:52:27Z,Indonesia vs Thailand,mantap sekali prestasi luar biasa ditingkat asia,62,7,0.6666666666666666,positif,0.6666666666666666,['senang'],['pemain'],non-toxic,0.19999999999999998,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugwb4QVwhE9QYC4wtTF4AaABAg,Terimakasih srikandi2 Indonesia udh bikin nangis tim Thailand,@EnjatSudrajat-y3u,9,2025-10-27T20:47:04Z,Indonesia vs Thailand,terimakasih srikandi2 indonesia bikin nangis tim thailand,61,7,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.21999999999999997,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxnzLXh0q7VwVmbumN4AaABAg,"Saya salut sama mentalnya set 1 dan set 2 sempat tertinggal tapi mainnya tetap tenang...
LUAR BIASA GENERASI INI...",@mojiest1290,5,2025-10-28T03:34:29Z,Indonesia vs Thailand,salut sama mentalnya set set sempat tertinggal tapi mainnya tetap tenang luar biasa generasi,115,14,0.5,positif,0.5,['bangga'],['pemain'],non-toxic,0.10999999999999999,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugwn_AGGiDIfXagRq1d4AaABAg,No 17 stiap lga dri penyisihan luar biasa .slain cerdas cari poin pukulan nya juga keras,@NazidahKaisah,2,2025-10-28T15:29:01Z,Indonesia vs Thailand,stiap lga dri penyisihan luar biasa slain cerdas cari poin pukulan keras,88,12,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.13999999999999999,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugx8kKwxQ0VNtaFa3cZ4AaABAg,"Bravo Timnas Junior, Berjuanglah terus mudah2 bisa menuju Voli Dunia yang mewakili Asia. Aamiim",@almagayones7327,4,2025-10-28T00:59:58Z,Indonesia vs Thailand,bravo timnas junior berjuanglah terus mudah2 menuju voli dunia mewakili asia aamiim,95,12,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.15999999999999998,tidak_jelas,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwUyvEI-oJJTAWcU414AaABAg,No 17 mantap,@ErmaWati-x4o,10,2025-10-27T17:57:01Z,Indonesia vs Thailand,mantap,12,1,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.27,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyxNgyb-Himqlj_jTR4AaABAg,"Sekedar saran..., klw bisa tim ini dipertahankan supaya kedepannya lebih baik dan mainnya makin solid dan kompak",@hairulhr1014,9,2025-10-28T01:20:23Z,Indonesia vs Thailand,sekedar saran klw tim dipertahankan supaya kedepannya baik mainnya makin solid kompak,112,12,0.75,positif,0.75,['senang'],['pemain'],non-toxic,0.12999999999999998,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugw7KgDoCNKtgQ4Ejel4AaABAg,Semangat nya dan kompak U-18.semoga tidak ada mafia olah raga di sini..❤U18,@WawanJuan-w6s,2,2025-11-06T10:23:21Z,Indonesia vs Thailand,semangat kompak semoga mafia olah raga sini u18,75,8,0.6666666666666666,positif,0.6666666666666666,['senang'],['pemain'],non-toxic,0.18,pro,ajakan,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgzCg_W7dofBrtQLKOp4AaABAg,Progres yg bgs dr junior voli putri 👍🔥,@cineasmovie4197,9,2025-10-27T22:11:30Z,Indonesia vs Thailand,progres bagus junior voli putri,38,5,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.21999999999999997,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwR1Ydq509S151TnWV4AaABAg,"Timnas punya pemain lumayan komplit, setter , bloker, middle bloker, opposite saling melengkapi dan yg tak kalah penting semangat juang yg tinggi ....🎉🎉",@bambangsiratz403,4,2025-10-28T02:56:28Z,Indonesia vs Thailand,timnas punya pemain lumayan komplit setter bloker middle bloker opposite saling melengkapi tak kalah penting semangat juang tinggi,152,18,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.1,tidak_jelas,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwiJZjKa2PD_GWdmmd4AaABAg,Keren... Mudah mudahan kedepan nya bisa lebih baik lagi.... 🤲🤲💪💪🇮🇩🇮🇩,@LintangAbimanyu-ft4nr,6,2025-10-28T00:58:48Z,Indonesia vs Thailand,keren mudah mudahan kedepan baik lagi,68,6,0.6666666666666666,positif,0.6666666666666666,['senang'],['pemain'],non-toxic,0.19999999999999998,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugy1lJVz-bfuQBfcPd14AaABAg,Kereen swmangat ank² q❤❤❤❤,@tatangmetal,2,2025-10-28T09:19:50Z,Indonesia vs Thailand,kereen swmangat ank²,26,3,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.26,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxBZOzompAkuUofCj14AaABAg,"Pelatihnya keren sih, mmilih pemain yg tepat,
Dia menerapkan permainan cepat, pemain mengeksekusi dgn baik
Mudah""an timnas senior juga mainnya cepat kaya gini
Setter yg ini ngumpannya cepat, Syelomitha yg spike cepat bnget
Calmay juga
Trus yg no.17 juga aku suka, kombinasi spike keras dan tipuannya keren sih
Bloker timnas juga keren, Libero keren

Mlam ini mainnya puas bnget",@Bro-n9s,4,2025-10-27T21:51:50Z,Indonesia vs Thailand,pelatihnya keren sih mmilih pemain tepat menerapkan permainan cepat pemain mengeksekusi baik mudah timnas senior mainnya cepat kaya gini setter ngumpannya cepat syelomitha spike cepat bnget calmay trus suka kombinasi spike keras tipuannya keren sih bloker timnas keren libero keren mlam mainnya puas bnget,377,44,0.6666666666666666,positif,0.6666666666666666,['senang'],"['pelatih', 'pemain']",non-toxic,0.1,pro,informasi,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugy8ORtkPdwJDNBN48l4AaABAg,"Alhamdulillah, tetap semangat dan rendah hati",@Samingun5april,2,2025-10-28T07:30:09Z,Indonesia vs Thailand,alhamdulillah tetap semangat rendah hati,45,5,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.24,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwSBqrtS0KpNxiadJt4AaABAg,"Mantaap bsa mengalahkan thailan smg tim garuda muda juara, amin amin amin yra",@Mahmud-g1f,6,2025-10-27T23:56:37Z,Indonesia vs Thailand,mantaap bsa mengalahkan thailan smg tim garuda muda juara amin amin amin yra,77,13,0.5,positif,0.5,['bangga'],['pemain'],non-toxic,0.16999999999999998,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgxtEMGGpO0nhHeCCtV4AaABAg,Berita yg q tunggu2 ❤❤❤❤❤,@PutraAdam-r2z,1,2025-10-28T01:09:27Z,Indonesia vs Thailand,berita tunggu2,25,2,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.25,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgyiKLUcYwlr9R1-ZkJ4AaABAg,Calista maya...tahun kemarin....lawanya anaku....di kompetisi Tarkam......sekarang sudah Indo.....sukses slaluuu untukmu,@marwimarwi6231,3,2025-10-31T06:19:54Z,Indonesia vs Thailand,calista maya tahun kemarin lawanya anaku kompetisi tarkam sekarang indo sukses slaluuu untukmu,120,13,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.19999999999999998,pro,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgwjiO4p4OHmWJ8cUt94AaABAg,AlhamduLILLAH 🇮🇩 mantap 👏,@dhiyarahmad7024,2,2025-10-28T11:45:05Z,Indonesia vs Thailand,alhamdulillah mantap,25,2,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.26,pro,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgzC-5pNHmZY_htoExd4AaABAg,Alhamdulillah Indonesia masuk final. Permainan cantik yang memukau.,@ahmadjunaidichannel3904,4,2025-10-28T04:11:49Z,Indonesia vs Thailand,alhamdulillah indonesia masuk final permainan cantik memukau,67,7,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.21999999999999997,tidak_jelas,informasi,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,UgzzXS9mQuD1y3OqKsF4AaABAg,Bodinya. Sesuai dgn kebutuhan tim.... tentunya masih berkembang lebihh tinggi dan besar mengingat usianya yg masih muda .... teruslah berkembang dan untuk  fihak fihak yang bersangkutan di bidang ini voli. Tolong jaga terus kedepan Nya agar  lebihh berkembang dan maju,@TaufikMukmin-vu3dn,1,2025-11-01T08:30:30Z,Indonesia vs Thailand,bodinya sesuai kebutuhan tim tentunya berkembang lebihh tinggi besar mengingat usianya muda teruslah berkembang fihak fihak bersangkutan bidang voli tolong jaga terus kedepan agar lebihh berkembang maju,268,27,0.6666666666666666,positif,0.6666666666666666,['senang'],['pemain'],non-toxic,0.1,pro,ajakan,False
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugwp6C9snqWQb3EUAsl4AaABAg,tim ini kalau dipertahankan semoga bisa jadi generasi emas Voli Putri... semangattt,@muhajirinaji.3817,3,2025-10-28T03:46:24Z,Indonesia vs Thailand,tim kalau dipertahankan semoga jadi generasi emas voli putri semangattt,83,10,0.0,netral,0.0,['kecewa'],['pemain'],non-toxic,0.18,tidak_jelas,ajakan,True
lD9sxXqPqfI,[FULL] Match Volly Putri Indonesia Vs Thailand | Semi Final Asian Youth Games 2025 | Premium Sport,Ugzo9NcpTL-lFpCm0ZF4AaABAg,"Bibit baru timnas Indonesia❤
Semangat 💪",@DavidRiadiNapuh,1,2025-10-29T09:21:34Z,Indonesia vs Thailand,bibit baru timnas indonesia semangat,39,5,0.5,positif,0.5,['senang'],['pemain'],non-toxic,0.24,pro,ajakan,True
